latitude,longitude,elevation
51.990047,-9.75185813,491.3834228515625
51.990047,-9.7520042,495.8480834960938
51.990047,-9.75215027,500.3127746582031
51.990047,-9.752296340000001,504.7774658203125
51.990047,-9.75244241,509.1949157714844
51.990047,-9.75258848,513.2354736328125
51.990047,-9.75273455,517.2760009765625
51.990047,-9.75288062,521.3165283203125
51.990047,-9.75302669,525.3571166992188
51.990047,-9.75317276,529.310302734375
51.990047,-9.75331883,533.1381225585938
51.990047,-9.7534649,536.9659423828125
51.990047,-9.75361097,540.7937622070312
51.990047,-9.75375704,544.62158203125
51.990047,-9.75390311,548.29931640625
51.990047,-9.754049179999999,551.9157104492188
51.990047,-9.75419525,555.5321655273438
51.990047,-9.75434132,559.1485595703125
51.990047,-9.75448739,562.7611694335938
51.990047,-9.75463346,565.9520874023438
51.990047,-9.75477953,569.14306640625
51.990047,-9.7549256,572.333984375
51.990047,-9.75507167,575.5249633789062
51.990047,-9.755217739999999,578.7146606445312
51.990047,-9.75536381,581.9016723632812
51.990047,-9.75550988,585.088623046875
51.990047,-9.75565595,588.275634765625
51.990047,-9.75580202,591.4625854492188
51.990047,-9.75594809,594.5211791992188
51.990047,-9.75609416,597.4967651367188
51.990047,-9.75624023,600.4722900390625
51.990047,-9.756386299999999,603.4478759765625
51.990047,-9.75653237,606.4234619140625
51.990047,-9.75667844,609.4002075195312
51.990047,-9.75682451,612.3771362304688
51.990047,-9.75697058,615.35400390625
51.990047,-9.75711665,618.3309326171875
51.990047,-9.75726272,621.2643432617188
51.990047,-9.75740879,624.02978515625
51.990047,-9.757554859999999,626.7952880859375
51.990047,-9.75770093,629.560791015625
51.990047,-9.757847,632.3262939453125
51.99013693,-9.728633,816.0040283203125
51.99013693,-9.72877907,817.2277221679688
51.99013693,-9.728925140000001,818.4514770507812
51.99013693,-9.72907121,819.6751708984375
51.99013693,-9.72921728,820.7490844726562
51.99013693,-9.72936335,821.8131713867188
51.99013693,-9.72950942,822.877197265625
51.99013693,-9.72965549,823.9412841796875
51.99013693,-9.72980156,824.828369140625
51.99013693,-9.72994763,825.1476440429688
51.99013693,-9.730093700000001,825.4669799804688
51.99013693,-9.73023977,825.7862548828125
51.99013693,-9.73038584,826.1055908203125
51.99013693,-9.73053191,826.2534790039062
51.99013693,-9.73067798,826.2534790039062
51.99013693,-9.73082405,826.2534790039062
51.99013693,-9.73097012,826.2534790039062
51.99013693,-9.73111619,826.2534790039062
51.99013693,-9.731262260000001,825.4085693359375
51.99013693,-9.73140833,824.3980102539062
51.99013693,-9.7315544,823.387451171875
51.99013693,-9.73170047,822.3768310546875
51.99013693,-9.73184654,820.9058227539062
51.99013693,-9.73199261,816.4911499023438
51.99013693,-9.73213868,812.0764770507812
51.99013693,-9.73228475,807.6618041992188
51.99013693,-9.732430820000001,803.2471313476562
51.99013693,-9.73257689,798.9249267578125
51.99013693,-9.73272296,794.7229614257812
51.99013693,-9.73286903,790.52099609375
51.99013693,-9.7330151,786.319091796875
51.99013693,-9.73316117,782.1171264648438
51.99013693,-9.73330724,776.2178344726562
51.99013693,-9.73345331,769.7024536132812
51.99013693,-9.733599380000001,763.18701171875
51.99013693,-9.73374545,756.6715698242188
51.99013693,-9.73389152,750.1473999023438
51.99013693,-9.73403759,743.3661499023438
51.99013693,-9.73418366,736.5848999023438
51.99013693,-9.73432973,729.8036499023438
51.99013693,-9.7344758,723.0224609375
51.99013693,-9.73462187,716.3030395507812
51.99013693,-9.734767940000001,709.7080078125
51.99013693,-9.73491401,703.1129150390625
51.99013693,-9.73506008,696.5178833007812
51.99013693,-9.73520615,689.9228515625
51.99013693,-9.73535222,683.5796508789062
51.99013693,-9.73549829,677.3834838867188
51.99013693,-9.73564436,671.1873779296875
51.99013693,-9.73579043,664.9912719726562
51.99013693,-9.735936500000001,658.7951049804688
51.99013693,-9.73608257,652.7969360351562
51.99013693,-9.73622864,646.8135375976562
51.99013693,-9.73637471,640.8301391601562
51.99013693,-9.73652078,634.8467407226562
51.99013693,-9.73666685,628.9855346679688
51.99013693,-9.73681292,623.5341796875
51.99013693,-9.73695899,618.0828247070312
51.99013693,-9.737105060000001,612.6314697265625
51.99013693,-9.73725113,607.1801147460938
51.99013693,-9.7373972,601.7147216796875
51.99013693,-9.73754327,596.23681640625
51.99013693,-9.73768934,590.7589111328125
51.99013693,-9.73783541,585.281005859375
51.99013693,-9.73798148,579.8031005859375
51.99013693,-9.73812755,574.1051025390625
51.99013693,-9.738273620000001,568.3613891601562
51.99013693,-9.73841969,562.61767578125
51.99013693,-9.73856576,556.8739624023438
51.99013693,-9.73871183,551.1438598632812
51.99013693,-9.7388579,545.5067138671875
51.99013693,-9.73900397,539.8695678710938
51.99013693,-9.73915004,534.232421875
51.99013693,-9.73929611,528.5953369140625
51.99013693,-9.739442180000001,522.969482421875
51.99013693,-9.73958825,517.35888671875
51.99013693,-9.73973432,511.7483215332031
51.99013693,-9.73988039,506.1377258300781
51.99013693,-9.74002646,500.5271301269531
51.99013693,-9.74017253,495.5725708007812
51.99013693,-9.7403186,490.865966796875
51.99013693,-9.74046467,486.1593627929688
51.99013693,-9.740610740000001,481.4527893066406
51.99013693,-9.74075681,476.7514953613281
51.99013693,-9.74090288,472.2576293945312
51.99013693,-9.74104895,467.7637634277344
51.99013693,-9.74119502,463.2698974609375
51.99013693,-9.74134109,458.7760314941406
51.99013693,-9.74148716,454.5750122070312
51.99013693,-9.74163323,450.9847106933594
51.99013693,-9.741779300000001,447.3944091796875
51.99013693,-9.74192537,443.8041381835938
51.99013693,-9.74207144,440.2138366699219
51.99013693,-9.74221751,436.9218139648438
51.99013693,-9.74236358,433.81005859375
51.99013693,-9.74250965,430.6983032226562
51.99013693,-9.74265572,427.5865478515625
51.99013693,-9.74280179,424.4747924804688
51.99013693,-9.742947860000001,421.5841674804688
51.99013693,-9.74309393,418.7120971679688
51.99013693,-9.74324,415.8400268554688
51.99013693,-9.74338607,412.9679565429688
51.99013693,-9.74353214,410.3848571777344
51.99013693,-9.74367821,408.8161315917969
51.99013693,-9.74382428,407.2474060058594
51.99013693,-9.74397035,405.6786804199219
51.99013693,-9.744116420000001,404.1099548339844
51.99013693,-9.74426249,402.4165954589844
51.99013693,-9.74440856,400.6086120605469
51.99013693,-9.74455463,398.8005981445312
51.99013693,-9.7447007,396.9926147460938
51.99013693,-9.74484677,395.1846313476562
51.99013693,-9.74499284,394.6856079101562
51.99013693,-9.74513891,394.4737243652344
51.99013693,-9.745284980000001,394.2618408203125
51.99013693,-9.74543105,394.0499572753906
51.99013693,-9.74557712,393.9554138183594
51.99013693,-9.74572319,394.7271423339844
51.99013693,-9.74586926,395.4988708496094
51.99013693,-9.74601533,396.2705993652344
51.99013693,-9.7461614,397.0423278808594
51.99013693,-9.74630747,397.9473266601562
51.99013693,-9.746453540000001,399.0375061035156
51.99013693,-9.74659961,400.1277160644531
51.99013693,-9.74674568,401.2178955078125
51.99013693,-9.74689175,402.3080749511719
51.99013693,-9.74703782,403.8369445800781
51.99013693,-9.74718389,405.5383911132812
51.99013693,-9.74732996,407.2398071289062
51.99013693,-9.74747603,408.9412231445312
51.99013693,-9.747622100000001,410.6453247070312
51.99013693,-9.74776817,412.5064086914062
51.99013693,-9.74791424,414.3674621582031
51.99013693,-9.74806031,416.2285461425781
51.99013693,-9.74820638,418.089599609375
51.99013693,-9.74835245,420.177734375
51.99013693,-9.74849852,422.7570190429688
51.99013693,-9.74864459,425.3363037109375
51.99013693,-9.748790660000001,427.9156188964844
51.99013693,-9.74893673,430.4949035644531
51.99013693,-9.7490828,432.9269714355469
51.99013693,-9.74922887,435.2669982910156
51.99013693,-9.74937494,437.6070251464844
51.99013693,-9.74952101,439.9470520019531
51.99013693,-9.74966708,442.2870788574219
51.99013693,-9.74981315,445.5755920410156
51.99013693,-9.749959220000001,448.9527282714844
51.99013693,-9.75010529,452.3298645019531
51.99013693,-9.75025136,455.7070007324219
51.99013693,-9.75039743,459.1750793457031
51.99013693,-9.7505435,462.9776611328125
51.99013693,-9.75068957,466.7802734375
51.99013693,-9.75083564,470.5828857421875
51.99013693,-9.75098171,474.3854675292969
51.99013693,-9.751127780000001,478.2016906738281
51.99013693,-9.75127385,482.0308227539062
51.99013693,-9.75141992,485.8599548339844
51.99013693,-9.75156599,489.6890869140625
51.99013693,-9.75171206,493.5182189941406
51.99013693,-9.75185813,497.8656616210938
51.99013693,-9.7520042,502.3329772949219
51.99013693,-9.75215027,506.8003234863281
51.99013693,-9.752296340000001,511.2676391601562
51.99013693,-9.75244241,515.6905517578125
51.99013693,-9.75258848,519.7589721679688
51.99013693,-9.75273455,523.827392578125
51.99013693,-9.75288062,527.895751953125
51.99013693,-9.75302669,531.9641723632812
51.99013693,-9.75317276,535.9452514648438
51.99013693,-9.75331883,539.8009033203125
51.99013693,-9.7534649,543.6566162109375
51.99013693,-9.75361097,547.5122680664062
51.99013693,-9.75375704,551.3679809570312
51.99013693,-9.75390311,555.0349731445312
51.99013693,-9.754049179999999,558.6248168945312
51.99013693,-9.75419525,562.2147216796875
51.99013693,-9.75434132,565.8045654296875
51.99013693,-9.75448739,569.391357421875
51.99013693,-9.75463346,572.6353759765625
51.99013693,-9.75477953,575.87939453125
51.99013693,-9.7549256,579.1234130859375
51.99013693,-9.75507167,582.367431640625
51.99013693,-9.755217739999999,585.6115112304688
51.99013693,-9.75536381,588.8555297851562
51.99013693,-9.75550988,592.0995483398438
51.99013693,-9.75565595,595.3435668945312
51.99013693,-9.75580202,598.5875854492188
51.99013693,-9.75594809,601.718505859375
51.99013693,-9.75609416,604.7763671875
51.99013693,-9.75624023,607.8341674804688
51.99013693,-9.756386299999999,610.8920288085938
51.99013693,-9.75653237,613.9498901367188
51.99013693,-9.75667844,616.935546875
51.99013693,-9.75682451,619.9137573242188
51.99013693,-9.75697058,622.8919677734375
51.99013693,-9.75711665,625.8701782226562
51.99013693,-9.75726272,628.8046264648438
51.99013693,-9.75740879,631.5701293945312
51.99013693,-9.757554859999999,634.3355712890625
51.99013693,-9.75770093,637.10107421875
51.99013693,-9.757847,639.8665771484375
51.99022686,-9.728633,816.5950317382812
51.99022686,-9.72877907,817.5401611328125
51.99022686,-9.728925140000001,818.4852905273438
51.99022686,-9.72907121,819.4303588867188
51.99022686,-9.72921728,820.2779541015625
51.99022686,-9.72936335,821.119140625
51.99022686,-9.72950942,821.9603271484375
51.99022686,-9.72965549,822.801513671875
51.99022686,-9.72980156,823.4921875
51.99022686,-9.72994763,823.7000122070312
51.99022686,-9.730093700000001,823.9078979492188
51.99022686,-9.73023977,824.1157836914062
51.99022686,-9.73038584,824.3236083984375
51.99022686,-9.73053191,824.4198608398438
51.99022686,-9.73067798,824.4198608398438
51.99022686,-9.73082405,824.4198608398438
51.99022686,-9.73097012,824.4198608398438
51.99022686,-9.73111619,824.4198608398438
51.99022686,-9.731262260000001,823.62158203125
51.99022686,-9.73140833,822.666748046875
51.99022686,-9.7315544,821.7118530273438
51.99022686,-9.73170047,820.7570190429688
51.99022686,-9.73184654,819.3718872070312
51.99022686,-9.73199261,815.23583984375
51.99022686,-9.73213868,811.0997924804688
51.99022686,-9.73228475,806.9636840820312
51.99022686,-9.732430820000001,802.82763671875
51.99022686,-9.73257689,798.7839965820312
51.99022686,-9.73272296,794.8606567382812
51.99022686,-9.73286903,790.9373779296875
51.99022686,-9.7330151,787.0140380859375
51.99022686,-9.73316117,783.0906982421875
51.99022686,-9.73330724,777.490478515625
51.99022686,-9.73345331,771.281494140625
51.99022686,-9.733599380000001,765.0725708007812
51.99022686,-9.73374545,758.8635864257812
51.99022686,-9.73389152,752.64404296875
51.99022686,-9.73403759,746.1135864257812
51.99022686,-9.73418366,739.5830688476562
51.99022686,-9.73432973,733.0526123046875
51.99022686,-9.7344758,726.5220947265625
51.99022686,-9.73462187,720.044189453125
51.99022686,-9.734767940000001,713.6720581054688
51.99022686,-9.73491401,707.2998657226562
51.99022686,-9.73506008,700.927734375
51.99022686,-9.73520615,694.5556030273438
51.99022686,-9.73535222,688.4176635742188
51.99022686,-9.73549829,682.4165649414062
51.99022686,-9.73564436,676.4154663085938
51.99022686,-9.73579043,670.4143676757812
51.99022686,-9.735936500000001,664.4132690429688
51.99022686,-9.73608257,658.610107421875
51.99022686,-9.73622864,652.8217163085938
51.99022686,-9.73637471,647.0333862304688
51.99022686,-9.73652078,641.2449951171875
51.99022686,-9.73666685,635.55322265625
51.99022686,-9.73681292,630.1854858398438
51.99022686,-9.73695899,624.8176879882812
51.99022686,-9.737105060000001,619.4498901367188
51.99022686,-9.73725113,614.0821533203125
51.99022686,-9.7373972,608.6856079101562
51.99022686,-9.73754327,603.263427734375
51.99022686,-9.73768934,597.8412475585938
51.99022686,-9.73783541,592.4190673828125
51.99022686,-9.73798148,586.9968872070312
51.99022686,-9.73812755,581.3084716796875
51.99022686,-9.738273620000001,575.5647583007812
51.99022686,-9.73841969,569.821044921875
51.99022686,-9.73856576,564.0773315429688
51.99022686,-9.73871183,558.3330078125
51.99022686,-9.7388579,552.5844116210938
51.99022686,-9.73900397,546.8358764648438
51.99022686,-9.73915004,541.0872802734375
51.99022686,-9.73929611,535.3386840820312
51.99022686,-9.739442180000001,529.6133422851562
51.99022686,-9.73958825,523.9191284179688
51.99022686,-9.73973432,518.2249755859375
51.99022686,-9.73988039,512.5308227539062
51.99022686,-9.74002646,506.8366394042969
51.99022686,-9.74017253,501.8388977050781
51.99022686,-9.7403186,497.1044616699219
51.99022686,-9.74046467,492.3699951171875
51.99022686,-9.740610740000001,487.6355285644531
51.99022686,-9.74075681,482.9063720703125
51.99022686,-9.74090288,478.3846435546875
51.99022686,-9.74104895,473.8629150390625
51.99022686,-9.74119502,469.3411865234375
51.99022686,-9.74134109,464.8194885253906
51.99022686,-9.74148716,460.6808776855469
51.99022686,-9.74163323,457.3413391113281
51.99022686,-9.741779300000001,454.0018005371094
51.99022686,-9.74192537,450.6622619628906
51.99022686,-9.74207144,447.3227233886719
51.99022686,-9.74221751,444.3161926269531
51.99022686,-9.74236358,441.5109252929688
51.99022686,-9.74250965,438.7056274414062
51.99022686,-9.74265572,435.9003601074219
51.99022686,-9.74280179,433.0950622558594
51.99022686,-9.742947860000001,430.3309936523438
51.99022686,-9.74309393,427.5703735351562
51.99022686,-9.74324,424.8097534179688
51.99022686,-9.74338607,422.0491333007812
51.99022686,-9.74353214,419.5342407226562
51.99022686,-9.74367821,417.8819274902344
51.99022686,-9.74382428,416.2296142578125
51.99022686,-9.74397035,414.5773010253906
51.99022686,-9.744116420000001,412.9249877929688
51.99022686,-9.74426249,411.133544921875
51.99022686,-9.74440856,409.214111328125
51.99022686,-9.74455463,407.294677734375
51.99022686,-9.7447007,405.3752136230469
51.99022686,-9.74484677,403.4557800292969
51.99022686,-9.74499284,402.5711364746094
51.99022686,-9.74513891,401.9134826660156
51.99022686,-9.745284980000001,401.2557983398438
51.99022686,-9.74543105,400.59814453125
51.99022686,-9.74557712,400.074462890625
51.99022686,-9.74572319,400.5397033691406
51.99022686,-9.74586926,401.0049438476562
51.99022686,-9.74601533,401.47021484375
51.99022686,-9.7461614,401.9354553222656
51.99022686,-9.74630747,402.6739196777344
51.99022686,-9.746453540000001,403.7919616699219
51.99022686,-9.74659961,404.9100036621094
51.99022686,-9.74674568,406.028076171875
51.99022686,-9.74689175,407.1461181640625
51.99022686,-9.74703782,408.8428344726562
51.99022686,-9.74718389,410.7671203613281
51.99022686,-9.74732996,412.6914367675781
51.99022686,-9.74747603,414.6157531738281
51.99022686,-9.747622100000001,416.5418090820312
51.99022686,-9.74776817,418.5700378417969
51.99022686,-9.74791424,420.5982971191406
51.99022686,-9.74806031,422.6265258789062
51.99022686,-9.74820638,424.6547546386719
51.99022686,-9.74835245,426.8659973144531
51.99022686,-9.74849852,429.4731750488281
51.99022686,-9.74864459,432.080322265625
51.99022686,-9.748790660000001,434.6874694824219
51.99022686,-9.74893673,437.2946472167969
51.99022686,-9.7490828,439.7374267578125
51.99022686,-9.74922887,442.0774536132812
51.99022686,-9.74937494,444.41748046875
51.99022686,-9.74952101,446.7575073242188
51.99022686,-9.74966708,449.0975341796875
51.99022686,-9.74981315,452.3605346679688
51.99022686,-9.749959220000001,455.7098388671875
51.99022686,-9.75010529,459.0591125488281
51.99022686,-9.75025136,462.4083862304688
51.99022686,-9.75039743,465.8486022949219
51.99022686,-9.7505435,469.6233215332031
51.99022686,-9.75068957,473.3980712890625
51.99022686,-9.75083564,477.1727905273438
51.99022686,-9.75098171,480.9475402832031
51.99022686,-9.751127780000001,484.7501831054688
51.99022686,-9.75127385,488.5793151855469
51.99022686,-9.75141992,492.408447265625
51.99022686,-9.75156599,496.2376098632812
51.99022686,-9.75171206,500.0667419433594
51.99022686,-9.75185813,504.4141540527344
51.99022686,-9.7520042,508.8815002441406
51.99022686,-9.75215027,513.3488159179688
51.99022686,-9.752296340000001,517.816162109375
51.99022686,-9.75244241,522.2421875
51.99022686,-9.75258848,526.3384399414062
51.99022686,-9.75273455,530.4346923828125
51.99022686,-9.75288062,534.5309448242188
51.99022686,-9.75302669,538.6272583007812
51.99022686,-9.75317276,542.6361694335938
51.99022686,-9.75331883,546.5197143554688
51.99022686,-9.7534649,550.4032592773438
51.99022686,-9.75361097,554.2868041992188
51.99022686,-9.75375704,558.1702880859375
51.99022686,-9.75390311,561.8256225585938
51.99022686,-9.754049179999999,565.3876342773438
51.99022686,-9.75419525,568.9496459960938
51.99022686,-9.75434132,572.5116577148438
51.99022686,-9.75448739,576.0713500976562
51.99022686,-9.75463346,579.37109375
51.99022686,-9.75477953,582.6708374023438
51.99022686,-9.7549256,585.9705810546875
51.99022686,-9.75507167,589.2703247070312
51.99022686,-9.755217739999999,592.570068359375
51.99022686,-9.75536381,595.8698120117188
51.99022686,-9.75550988,599.1695556640625
51.99022686,-9.75565595,602.4692993164062
51.99022686,-9.75580202,605.76904296875
51.99022686,-9.75594809,608.97265625
51.99022686,-9.75609416,612.1140747070312
51.99022686,-9.75624023,615.2554931640625
51.99022686,-9.756386299999999,618.3969116210938
51.99022686,-9.75653237,621.538330078125
51.99022686,-9.75667844,624.5317993164062
51.99022686,-9.75682451,627.510009765625
51.99022686,-9.75697058,630.4882202148438
51.99022686,-9.75711665,633.4664306640625
51.99022686,-9.75726272,636.40087890625
51.99022686,-9.75740879,639.1663818359375
51.99022686,-9.757554859999999,641.931884765625
51.99022686,-9.75770093,644.6973266601562
51.99022686,-9.757847,647.4628295898438
51.99031678999999,-9.728633,817.1860961914062
51.99031678999999,-9.72877907,817.8526000976562
51.99031678999999,-9.728925140000001,818.5191040039062
51.99031678999999,-9.72907121,819.1856079101562
51.99031678999999,-9.72921728,819.8068237304688
51.99031678999999,-9.72936335,820.4251708984375
51.99031678999999,-9.72950942,821.04345703125
51.99031678999999,-9.72965549,821.6617431640625
51.99031678999999,-9.72980156,822.156005859375
51.99031678999999,-9.72994763,822.2523803710938
51.99031678999999,-9.730093700000001,822.3488159179688
51.99031678999999,-9.73023977,822.4452514648438
51.99031678999999,-9.73038584,822.5416259765625
51.99031678999999,-9.73053191,822.5863037109375
51.99031678999999,-9.73067798,822.5863037109375
51.99031678999999,-9.73082405,822.5863037109375
51.99031678999999,-9.73097012,822.5863037109375
51.99031678999999,-9.73111619,822.5863037109375
51.99031678999999,-9.731262260000001,821.8345947265625
51.99031678999999,-9.73140833,820.9354858398438
51.99031678999999,-9.7315544,820.0363159179688
51.99031678999999,-9.73170047,819.13720703125
51.99031678999999,-9.73184654,817.8379516601562
51.99031678999999,-9.73199261,813.98046875
51.99031678999999,-9.73213868,810.123046875
51.99031678999999,-9.73228475,806.2655639648438
51.99031678999999,-9.732430820000001,802.4081420898438
51.99031678999999,-9.73257689,798.6431274414062
51.99031678999999,-9.73272296,794.9984130859375
51.99031678999999,-9.73286903,791.3536987304688
51.99031678999999,-9.7330151,787.708984375
51.99031678999999,-9.73316117,784.0642700195312
51.99031678999999,-9.73330724,778.7630615234375
51.99031678999999,-9.73345331,772.860595703125
51.99031678999999,-9.733599380000001,766.9581298828125
51.99031678999999,-9.73374545,761.0556030273438
51.99031678999999,-9.73389152,755.1407470703125
51.99031678999999,-9.73403759,748.8610229492188
51.99031678999999,-9.73418366,742.5812377929688
51.99031678999999,-9.73432973,736.301513671875
51.99031678999999,-9.7344758,730.0217895507812
51.99031678999999,-9.73462187,723.785400390625
51.99031678999999,-9.734767940000001,717.6361083984375
51.99031678999999,-9.73491401,711.4868774414062
51.99031678999999,-9.73506008,705.3375854492188
51.99031678999999,-9.73520615,699.1882934570312
51.99031678999999,-9.73535222,693.2556762695312
51.99031678999999,-9.73549829,687.4496459960938
51.99031678999999,-9.73564436,681.6435546875
51.99031678999999,-9.73579043,675.8374633789062
51.99031678999999,-9.735936500000001,670.0314331054688
51.99031678999999,-9.73608257,664.4232788085938
51.99031678999999,-9.73622864,658.8299560546875
51.99031678999999,-9.73637471,653.2366333007812
51.99031678999999,-9.73652078,647.6432495117188
51.99031678999999,-9.73666685,642.1209716796875
51.99031678999999,-9.73681292,636.8367309570312
51.99031678999999,-9.73695899,631.5525512695312
51.99031678999999,-9.737105060000001,626.2683715820312
51.99031678999999,-9.73725113,620.9841918945312
51.99031678999999,-9.7373972,615.656494140625
51.99031678999999,-9.73754327,610.2900390625
51.99031678999999,-9.73768934,604.923583984375
51.99031678999999,-9.73783541,599.55712890625
